run_date,code,name,close,market_cap_억원,stock_return_pct,kospi_return_pct,rs_index,ma20,ma20_gap_pct,volatility_contraction,price_change_5d_pct,ma120,avg_volume_50,avg_volume_10,volume_change_pct,industry,core_theme,etf_trend_good,etf_names,etf_details,source_url
2026-08-18,051900,LG생활건강,300000,44926,10.29,17.51,93.86,286375.00,4.76,X,-6.25,255108.33,84573,127506,+50.76,화장품,밸류업(24년 기업가치 제고계획 발표) / 여름 / 음식료업종,통과,TIGER 화장품 / TIGER 중국소비테마 / HANARO K-뷰티,"TIGER 화장품 (비중 9.50%, 20일선 +9.70%) / TIGER 중국소비테마 (비중 5.44%, 20일선 +3.04%) / HANARO K-뷰티 (비중 10.56%, 20일선 +7.09%)",https://finance.naver.com/item/main.naver?code=051900
2026-08-18,055550,신한지주,106500,499964,4.62,17.51,89.03,104215.00,2.19,X,+0.09,98631.67,1383290,1012520,-26.80,은행,밸류업(24년 기업가치 제고계획 발표) / STO(토큰증권 발행) / 지주사,통과,KODEX Top5PlusTR / TIGER 은행고배당플러스TOP10 / SOL 금융지주플러스고배당,"KODEX Top5PlusTR (비중 7.22%, 20일선 +4.76%) / TIGER 은행고배당플러스TOP10 (비중 15.56%, 20일선 +0.32%) / SOL 금융지주플러스고배당 (비중 21.31%, 20일선 +0.41%)",https://finance.naver.com/item/main.naver?code=055550
2026-08-18,282330,BGF리테일,143200,24750,3.77,17.51,88.30,132095.00,8.41,X,-5.17,128280.83,90697,87576,-3.44,백화점과일반상점,편의점 / 밸류업(25년 기업가치 제고계획 발표) / 소매유통,미통과,,,https://finance.naver.com/item/main.naver?code=282330
2026-08-18,064400,LG씨엔에스,73900,71598,3.36,17.51,87.95,68880.00,7.29,X,+0.41,73752.50,1286489,1243678,-3.33,IT서비스,SI(시스템통합) / 스마트팩토리(스마트공장) / 클라우드 컴퓨팅,통과,RISE AI&로봇 / UNICORN 생성형AI강소기업액티브,"RISE AI&로봇 (비중 5.48%, 20일선 +8.03%) / UNICORN 생성형AI강소기업액티브 (비중 8.98%, 20일선 +9.79%)",https://finance.naver.com/item/main.naver?code=064400
2026-08-18,192080,더블유게임즈,58800,12449,2.80,17.51,87.48,60750.00,-3.21,X,-4.55,58665.83,73734,45379,-38.46,게임엔터테인먼트,코리아 밸류업 지수(Korea Value-up Index) / 게임 / 모바일게임(스마트폰),통과,ACE 주주환원가치주액티브 / RISE 게임테마 / TIGER K게임,"ACE 주주환원가치주액티브 (비중 9.02%, 20일선 +1.40%) / RISE 게임테마 (비중 11.00%, 20일선 -0.62%) / TIGER K게임 (비중 9.64%, 20일선 -1.11%)",https://finance.naver.com/item/main.naver?code=192080
2026-08-18,001800,오리온홀딩스,25800,15520,1.57,17.51,86.44,26095.00,-1.13,X,-7.69,24997.92,121401,81901,-32.54,식품,지주사,통과,KODEX 코리아배당성장 / TIGER 배당성장,"KODEX 코리아배당성장 (비중 3.69%, 20일선 +1.60%) / TIGER 배당성장 (비중 3.68%, 20일선 +0.86%)",https://finance.naver.com/item/main.naver?code=001800
2026-08-18,086790,하나금융지주,130700,358598,1.24,17.51,86.15,129145.00,1.20,X,+0.23,120830.00,902010,673646,-25.32,은행,밸류업(24년 기업가치 제고계획 발표) / STO(토큰증권 발행) / 토스(toss),통과,KODEX 금융고배당TOP10타겟위클리커버드콜 / TIGER 은행고배당플러스TOP10 / SOL 금융지주플러스고배당,"KODEX 금융고배당TOP10타겟위클리커버드콜 (비중 15.19%, 20일선 -1.08%) / TIGER 은행고배당플러스TOP10 (비중 16.14%, 20일선 +0.32%) / SOL 금융지주플러스고배당 (비중 20.16%, 20일선 +0.41%)",https://finance.naver.com/item/main.naver?code=086790
2026-08-18,033780,KT&G,176600,183329,0.06,17.51,85.15,179845.00,-1.80,X,-4.90,172665.00,313749,336007,+7.09,담배,밸류업(24년 기업가치 제고계획 발표) / 코리아 밸류업 지수(Korea Value-up Index) / 건강기능식품,통과,TIGER 경기방어 / KODEX 필수소비재 / KODEX 모멘텀Plus,"TIGER 경기방어 (비중 9.29%, 20일선 +3.03%) / KODEX 필수소비재 (비중 21.53%, 20일선 +4.23%) / KODEX 모멘텀Plus (비중 4.20%, 20일선 +6.34%)",https://finance.naver.com/item/main.naver?code=033780
2026-08-18,105560,KB금융,168500,597648,-0.12,17.51,85.00,169820.00,-0.78,X,-1.86,159697.50,1422539,885054,-37.78,은행,밸류업(24년 기업가치 제고계획 발표) / STO(토큰증권 발행) / 지주사,통과,TIGER 코리아TOP10 / KODEX Top5PlusTR / RISE 코리아밸류업,"TIGER 코리아TOP10 (비중 6.03%, 20일선 +5.22%) / KODEX Top5PlusTR (비중 8.61%, 20일선 +4.76%) / RISE 코리아밸류업 (비중 4.26%, 20일선 +4.92%)",https://finance.naver.com/item/main.naver?code=105560
2026-08-18,011200,HMM,22650,213643,-1.31,17.51,83.99,21060.00,7.55,X,+5.59,20463.00,1541808,1529021,-0.83,해운사,해운 / 밸류업(25년 기업가치 제고계획 발표) / 코리아 밸류업 지수(Korea Value-up Index),통과,HANARO Fn조선해운 / KODEX 운송 / RISE 수출주,"HANARO Fn조선해운 (비중 17.95%, 20일선 +3.25%) / KODEX 운송 (비중 15.68%, 20일선 +3.06%) / RISE 수출주 (비중 2.44%, 20일선 +6.65%)",https://finance.naver.com/item/main.naver?code=011200
2026-08-19,009150,삼성전기,1.387e+06,1036001,210.99,8.40,286.88,1279800.00,8.38,X,+9.90,1124066.67,1046148,887378,-15.18,전자장비와기기,S7(삼성전자/SK하이닉스 등) / 자율주행차 / 카메라모듈/부품,통과,KODEX 200 / TIGER 200 / KODEX 200TR,"KODEX 200 (비중 2.32%, 20일선 -0.49%) / TIGER 200 (비중 2.33%, 20일선 -0.45%) / KODEX 200TR (비중 2.31%, 20일선 -0.34%)",https://finance.naver.com/item/main.naver?code=009150
2026-08-19,079550,LIG디펜스앤에어로스페이스,796000,175120,52.78,8.40,140.94,743650.00,7.04,X,+4.74,787575.00,183345,144519,-21.18,우주항공과국방,로봇(산업용/협동로봇 등) / UAM(도심항공모빌리티) / 코리아 밸류업 지수(Korea Value-up Index),통과,PLUS K방산 / TIGER K방산&우주 / PLUS 우주항공,"PLUS K방산 (비중 16.19%, 20일선 +3.79%) / TIGER K방산&우주 (비중 21.43%, 20일선 +4.94%) / PLUS 우주항공 (비중 13.11%, 20일선 +7.07%)",https://finance.naver.com/item/main.naver?code=079550
2026-08-19,034730,SK,551000,399489,40.38,8.40,129.50,553425.00,-0.44,X,+5.15,511525.00,277165,152394,-45.02,석유와가스,LNG(액화천연가스) / 냉각시스템(액침냉각 등) / SI(시스템통합),통과,TIGER 지주회사 / TIGER 200 에너지화학 / HK 베스트일레븐액티브,"TIGER 지주회사 (비중 11.95%, 20일선 +3.78%) / TIGER 200 에너지화학 (비중 22.05%, 20일선 +5.56%) / HK 베스트일레븐액티브 (비중 7.39%, 20일선 +1.53%)",https://finance.naver.com/item/main.naver?code=034730
2026-08-19,375500,DL이앤씨,71800,27782,39.69,8.40,128.86,66415.00,8.11,X,-1.64,71590.00,471875,315840,-33.07,건설,전후 재건(우크라/중동 전쟁 등) / GTX(수도권 광역급행철도) / 건설 대표주,통과,KODEX 건설 / TIGER 200 건설,"KODEX 건설 (비중 7.72%, 20일선 +5.98%) / TIGER 200 건설 (비중 6.73%, 20일선 +5.00%)",https://finance.naver.com/item/main.naver?code=375500
2026-08-19,028050,삼성E&A,48500,95060,32.88,8.40,122.58,46647.50,3.97,X,-0.92,45482.92,2345764,1660584,-29.21,건설,전후 재건(우크라/중동 전쟁 등) / 수자원(양적/질적 개선),통과,KODEX 삼성그룹밸류 / KODEX 건설 / TIGER 200 건설,"KODEX 삼성그룹밸류 (비중 8.20%, 20일선 +1.02%) / KODEX 건설 (비중 23.31%, 20일선 +5.98%) / TIGER 200 건설 (비중 23.92%, 20일선 +5.00%)",https://finance.naver.com/item/main.naver?code=028050
2026-08-19,278470,에이피알,383500,143575,30.00,8.40,119.92,364325.00,5.26,X,-0.52,374283.33,280937,338066,+20.33,화장품,패션/의류 / 미용기기 / 화장품,통과,TIGER 화장품 / HANARO K-뷰티 / KODEX 필수소비재,"TIGER 화장품 (비중 9.53%, 20일선 +8.73%) / HANARO K-뷰티 (비중 15.98%, 20일선 +5.35%) / KODEX 필수소비재 (비중 17.62%, 20일선 +3.17%)",https://finance.naver.com/item/main.naver?code=278470
2026-08-19,018260,삼성에스디에스,226000,174873,29.36,8.40,119.34,219025.00,3.18,X,-4.64,193522.50,385397,304714,-20.93,IT서비스,IT 대표주 / SI(시스템통합) / 스마트팩토리(스마트공장),통과,TIGER 소프트웨어 / ACE 코리아AI테크핵심산업 / UNICORN 생성형AI강소기업액티브,"TIGER 소프트웨어 (비중 14.06%, 20일선 -2.07%) / ACE 코리아AI테크핵심산업 (비중 11.62%, 20일선 +3.78%) / UNICORN 생성형AI강소기업액티브 (비중 9.32%, 20일선 +6.10%)",https://finance.naver.com/item/main.naver?code=018260
2026-08-19,483650,달바글로벌,218000,27236,27.41,8.40,117.54,238875.00,-8.74,X,-11.38,201714.17,191477,196339,+2.54,화장품,미용기기 / 화장품,미통과,,,https://finance.naver.com/item/main.naver?code=483650
2026-08-19,017670,SK텔레콤,98000,210494,21.14,8.40,111.75,90290.00,8.54,X,+13.95,90820.83,1525392,1709044,+12.04,무선통신서비스,통신 / 자율주행차 / UAM(도심항공모빌리티),통과,TIGER 경기방어 / HANARO Fn5G산업 / HK 베스트일레븐액티브,"TIGER 경기방어 (비중 8.08%, 20일선 +2.02%) / HANARO Fn5G산업 (비중 8.83%, 20일선 +5.18%) / HK 베스트일레븐액티브 (비중 7.45%, 20일선 +1.53%)",https://finance.naver.com/item/main.naver?code=017670
2026-08-19,007070,GS리테일,26900,22490,19.03,8.40,109.80,26007.50,3.43,X,-2.36,23788.58,204354,261598,+28.01,백화점과일반상점,편의점 / 홈쇼핑 / 소매유통,미통과,,,https://finance.naver.com/item/main.naver?code=007070
2026-08-19,443060,HD현대마린솔루션,209500,93926,14.73,8.40,105.84,196865.00,6.42,X,+4.75,207181.67,149867,74665,-50.18,조선,밸류업(24년 기업가치 제고계획 발표) / 조선기자재,통과,SOL 조선TOP3플러스 / TIGER 조선TOP10,"SOL 조선TOP3플러스 (비중 2.91%, 20일선 -1.87%) / TIGER 조선TOP10 (비중 7.46%, 20일선 -1.05%)",https://finance.naver.com/item/main.naver?code=443060
2026-08-19,012330,현대모비스,509000,461828,12.36,8.40,103.65,492750.00,3.30,X,+2.72,497466.67,417905,250756,-40.00,자동차부품,자동차 대표주 / 스마트카(SMART CAR) / 피지컬 AI/휴머노이드 로봇,통과,KODEX 로봇액티브 / TIGER 현대차그룹플러스 / KODEX 자동차,"KODEX 로봇액티브 (비중 7.78%, 20일선 +4.56%) / TIGER 현대차그룹플러스 (비중 15.64%, 20일선 +1.68%) / KODEX 자동차 (비중 21.38%, 20일선 +2.53%)",https://finance.naver.com/item/main.naver?code=012330
2026-08-19,051900,LG생활건강,302000,45226,12.06,8.40,103.37,289225.00,4.42,X,-5.18,255358.33,84494,122543,+45.03,화장품,밸류업(24년 기업가치 제고계획 발표) / 여름 / 음식료업종,통과,TIGER 화장품 / TIGER 중국소비테마 / HANARO K-뷰티,"TIGER 화장품 (비중 9.50%, 20일선 +8.73%) / TIGER 중국소비테마 (비중 5.44%, 20일선 +1.51%) / HANARO K-뷰티 (비중 10.56%, 20일선 +5.35%)",https://finance.naver.com/item/main.naver?code=051900
2026-08-19,028670,팬오션,6010,32127,11.30,8.40,102.67,5526.50,8.75,X,+3.98,5340.42,2846765,3683505,+29.39,해운사,LNG(액화천연가스) / 해운,통과,KODEX 운송 / TIGER 우량가치,"KODEX 운송 (비중 11.38%, 20일선 +1.13%) / TIGER 우량가치 (비중 2.31%, 20일선 +2.78%)",https://finance.naver.com/item/main.naver?code=028670
2026-08-19,000810,삼성화재,613000,273689,10.85,8.40,102.26,626650.00,-2.18,X,-4.37,562020.83,136882,113826,-16.84,손해보험,손해보험 / 밸류업(25년 기업가치 제고계획 발표) / 코리아 밸류업 지수(Korea Value-up Index),통과,KODEX 금융고배당TOP10타겟위클리커버드콜 / KODEX 보험 / TIGER KTOP30,"KODEX 금융고배당TOP10타겟위클리커버드콜 (비중 9.52%, 20일선 -1.62%) / KODEX 보험 (비중 21.18%, 20일선 +7.25%) / TIGER KTOP30 (비중 3.39%, 20일선 +1.59%)",https://finance.naver.com/item/main.naver?code=000810
2026-08-19,003550,LG,110200,166613,10.20,8.40,101.66,104115.00,5.84,X,+1.75,102256.67,442115,290318,-34.33,복합기업,밸류업(24년 기업가치 제고계획 발표) / 지주사 / 스마트팩토리(스마트공장),통과,TIGER 지주회사 / TIGER LG그룹플러스 / TIGER MKF배당귀족,"TIGER 지주회사 (비중 8.73%, 20일선 +3.78%) / TIGER LG그룹플러스 (비중 9.12%, 20일선 +6.11%) / TIGER MKF배당귀족 (비중 3.63%, 20일선 +0.62%)",https://finance.naver.com/item/main.naver?code=003550
2026-08-19,021240,코웨이,93500,66167,9.87,8.40,101.36,93790.00,-0.31,X,-4.20,86357.50,213561,177005,-17.12,가정용기기와용품,제습기 / 여름 / 밸류업(25년 기업가치 제고계획 발표),통과,KODEX 경기소비재 / RISE 우량업종대표주 / TIGER 200 경기소비재,"KODEX 경기소비재 (비중 13.19%, 20일선 +0.56%) / RISE 우량업종대표주 (비중 2.59%, 20일선 +2.59%) / TIGER 200 경기소비재 (비중 5.91%, 20일선 -0.12%)",https://finance.naver.com/item/main.naver?code=021240
2026-08-19,003230,삼양식품,1.304e+06,98230,5.84,8.40,97.64,1220650.00,6.83,X,+3.99,1201241.67,58835,62433,+6.12,식품,밸류업(25년 기업가치 제고계획 발표) / 음식료업종 / 코리아 밸류업 지수(Korea Value-up Index),통과,TIME Korea플러스배당액티브 / TIME 코스피액티브 / KODEX 필수소비재,"TIME Korea플러스배당액티브 (비중 5.79%, 20일선 -1.13%) / TIME 코스피액티브 (비중 4.35%, 20일선 -0.47%) / KODEX 필수소비재 (비중 8.64%, 20일선 +3.17%)",https://finance.naver.com/item/main.naver?code=003230
2026-08-19,073240,금호타이어,7600,21831,5.41,8.40,97.24,7024.00,8.20,X,+1.06,5875.00,7370132,10279614,+39.48,자동차부품,타이어,통과,KODEX 200동일가중 / TIGER 200동일가중,"KODEX 200동일가중 (비중 0.94%, 20일선 +1.41%) / TIGER 200동일가중 (비중 0.94%, 20일선 +1.75%)",https://finance.naver.com/item/main.naver?code=073240
2026-08-19,282330,BGF리테일,142800,24681,4.08,8.40,96.02,133050.00,7.33,X,-5.12,128320.83,90621,89240,-1.52,백화점과일반상점,편의점 / 밸류업(25년 기업가치 제고계획 발표) / 소매유통,미통과,,,https://finance.naver.com/item/main.naver?code=282330
2026-08-19,055550,신한지주,105000,492922,4.06,8.40,96.00,104230.00,0.74,X,+0.48,98658.33,1359255,1031846,-24.09,은행,밸류업(24년 기업가치 제고계획 발표) / STO(토큰증권 발행) / 지주사,통과,KODEX Top5PlusTR / TIGER 은행고배당플러스TOP10 / SOL 금융지주플러스고배당,"KODEX Top5PlusTR (비중 7.22%, 20일선 -0.97%) / TIGER 은행고배당플러스TOP10 (비중 15.56%, 20일선 -1.33%) / SOL 금융지주플러스고배당 (비중 21.31%, 20일선 -0.88%)",https://finance.naver.com/item/main.naver?code=055550
2026-08-19,001800,오리온홀딩스,25400,15279,2.21,8.40,94.29,26107.50,-2.71,X,-9.12,24997.92,120098,79524,-33.78,식품,지주사,통과,KODEX 코리아배당성장 / TIGER 배당성장,"KODEX 코리아배당성장 (비중 3.69%, 20일선 -0.88%) / TIGER 배당성장 (비중 3.68%, 20일선 -1.58%)",https://finance.naver.com/item/main.naver?code=001800
2026-08-19,033780,KT&G,175500,182187,1.21,8.40,93.37,179710.00,-2.34,X,-2.45,172656.67,307201,330871,+7.71,담배,밸류업(24년 기업가치 제고계획 발표) / 코리아 밸류업 지수(Korea Value-up Index) / 건강기능식품,통과,TIGER 경기방어 / KODEX 필수소비재 / KODEX 모멘텀Plus,"TIGER 경기방어 (비중 9.29%, 20일선 +2.02%) / KODEX 필수소비재 (비중 21.53%, 20일선 +3.17%) / KODEX 모멘텀Plus (비중 4.20%, 20일선 +4.19%)",https://finance.naver.com/item/main.naver?code=033780
2026-08-19,086790,하나금융지주,127500,349818,1.11,8.40,93.27,128890.00,-1.08,X,-0.16,120816.67,894194,692222,-22.59,은행,밸류업(24년 기업가치 제고계획 발표) / STO(토큰증권 발행) / 토스(toss),통과,KODEX 금융고배당TOP10타겟위클리커버드콜 / TIGER 은행고배당플러스TOP10 / SOL 금융지주플러스고배당,"KODEX 금융고배당TOP10타겟위클리커버드콜 (비중 15.19%, 20일선 -1.62%) / TIGER 은행고배당플러스TOP10 (비중 16.14%, 20일선 -1.33%) / SOL 금융지주플러스고배당 (비중 20.16%, 20일선 -0.88%)",https://finance.naver.com/item/main.naver?code=086790
2026-08-19,105560,KB금융,166400,590200,-0.18,8.40,92.08,169440.00,-1.79,X,-0.12,159678.33,1393062,899732,-35.41,은행,밸류업(24년 기업가치 제고계획 발표) / STO(토큰증권 발행) / 지주사,통과,TIGER 코리아TOP10 / KODEX Top5PlusTR / RISE 코리아밸류업,"TIGER 코리아TOP10 (비중 6.03%, 20일선 -0.16%) / KODEX Top5PlusTR (비중 8.61%, 20일선 -0.97%) / RISE 코리아밸류업 (비중 4.26%, 20일선 -0.39%)",https://finance.naver.com/item/main.naver?code=105560
2026-08-19,011200,HMM,21700,204682,-5.45,8.40,87.23,21140.00,2.65,X,+0.23,20452.58,1549519,1597904,+3.12,해운사,해운 / 밸류업(25년 기업가치 제고계획 발표) / 코리아 밸류업 지수(Korea Value-up Index),통과,HANARO Fn조선해운 / KODEX 운송 / RISE 수출주,"HANARO Fn조선해운 (비중 17.95%, 20일선 +0.40%) / KODEX 운송 (비중 15.68%, 20일선 +1.13%) / RISE 수출주 (비중 2.44%, 20일선 +4.66%)",https://finance.naver.com/item/main.naver?code=011200
2026-08-19,096770,SK이노베이션,128900,217909,-6.39,8.40,86.35,119295.00,8.05,X,+3.87,117370.00,688039,734757,+6.79,석유와가스,정유 / 2차전지(생산) / 윤활유,통과,TIGER 2차전지테마 / RISE 2차전지TOP10 / KODEX 에너지화학,"TIGER 2차전지테마 (비중 9.28%, 20일선 +5.72%) / RISE 2차전지TOP10 (비중 12.82%, 20일선 +6.02%) / KODEX 에너지화학 (비중 13.10%, 20일선 +5.86%)",https://finance.naver.com/item/main.naver?code=096770
2026-08-19,161390,한국타이어앤테크놀로지,68100,84358,-9.32,8.40,83.65,69190.00,-1.58,X,+3.97,64310.00,388528,289728,-25.43,자동차부품,밸류업(25년 기업가치 제고계획 발표) / 타이어,통과,KODEX 자동차 / KODEX 자율주행액티브,"KODEX 자동차 (비중 12.52%, 20일선 +2.53%) / KODEX 자율주행액티브 (비중 5.91%, 20일선 +4.56%)",https://finance.naver.com/item/main.naver?code=161390
2026-08-19,207940,삼성바이오로직스,1.544e+06,714732,-10.39,8.40,82.67,1511400.00,2.16,X,-4.04,1483341.67,62568,48592,-22.34,제약,모더나(MODERNA) / 오가노이드 / 제약업체,통과,TIGER 바이오TOP10 / KODEX 바이오 / TIGER 헬스케어,"TIGER 바이오TOP10 (비중 25.27%, 20일선 +5.57%) / KODEX 바이오 (비중 2.59%, 20일선 +3.33%) / TIGER 헬스케어 (비중 11.90%, 20일선 +4.48%)",https://finance.naver.com/item/main.naver?code=207940
2026-08-19,268280,미원에스씨,127600,6380,-10.83,8.40,82.26,121795.00,4.77,X,+3.40,115781.67,3652,2996,-17.98,화학,개별 테마 확인 필요,미통과,,,https://finance.naver.com/item/main.naver?code=268280
